Industry,Date,StartupName,IndustryVertical,CityLocation,InvestorsName,InvestmentType,AmountInUSD,value
Industry,10/5/2016,SchoolWear,eCommerce,Mumbai,Undisclosed investors,Seed Funding,1500000.0,1
Industry,11/5/2016,Zenify,Consumer Internet,Bangalore,Undisclosed Investors,Private Equity,900000.0,1
Industry,11/5/2016,Faircent,Consumer Internet,Gurgaon,"JM Financial Products Ltd, Arun Tadanki, Doreswamy Nandkishore, Kshitij Jain",Private Equity,0.0,1
Industry,12/5/2016,Life Circle,Healthcare,Hyderabad,GROUPE SOS,Private Equity,150000.0,1
Industry,12/5/2016,Dream Wallets,Consumer Internet,Jaipur,"Rakesh Gupta, Aditya Aggarwal, Siddharth Banerjee, Vikas Ranjan, Anshul Jindal, Sunil Koul, and Sanjeev Agrawal",Seed Funding,0.0,1
Industry,12/5/2016,ShabdNagari,Consumer Internet,Kanpur,ah! Ventures,Seed Funding,0.0,1
Industry,12/5/2016,Galleri5,Consumer Internet,Bangalore,"Phanindra Sama, Raghunandan G,",Seed Funding,0.0,1
Industry,13/5/2016,StayZilla,Consumer Internet,Chennai,"Matrix Partners, Nexus Ventures",Private Equity,13500000.0,1
Industry,16/5/2016,Smartivity,eCommerce,Delhi,"S Chand, AdvantEdge Partners",Private Equity,1000000.0,1
Industry,16/5/2016,BedBathMore,Consumer Internet,Mumbai,"Kinnevik Group, Rocket Internet",Private Equity,0.0,1
Industry,17/5/2016,Murgency,Consumer Internet,Mumbai,Rata Tata,Private Equity,0.0,1
Industry,17/5/2016,Crownit,Consumer Internet,Gurgaon,"Undisclosed investors, Accel Partners, Helion Venture Partners",Private Equity,0.0,1
Industry,17/5/2016,Blinge,eCommerce,Mumbai,"Anupam Mittal, Anuj Srivastava, Ankit Nagori",Seed Funding,0.0,1
Industry,18/5/2016,TheSmartQ,Consumer Internet,Bangalore,YourNest Angel Fund,Seed Funding,250000.0,1
Industry,18/5/2016,PurpleHealth,Consumer Internet,Trivandrum,Katabole Technology Venture,Seed Funding,100000.0,1
Industry,18/5/2016,Fundamentor,Education,Pune,Subramanya SV,Seed Funding,0.0,1
Industry,18/5/2016,EduPristine,Education,Mumbai,"Kaizen Management Advisors, DeVry Inc",Private Equity,10000000.0,1
Industry,19/5/2016,Appie,Consumer Internet,Mumbai,Undisclosed investors,Seed Funding,1000000.0,1
Industry,19/5/2016,TaxiVaxi,Consumer Internet,New Delhi,Undisclosed HNIs,Seed Funding,500000.0,1
Industry,19/5/2016,Veqta,Consumer Internet,New Delhi,"Chatsworth Management, ITW Digital",Seed Funding,500000.0,1
Industry,20/5/2016,i2ifunding,Consumer Internet,Noida,Undisclosed Investors,Seed Funding,300000.0,1
Industry,23/5/2016,EduRev,Consumer Internet,Gurgaon,Pradeep Reddy Kamasan,Seed Funding,0.0,1
Industry,23/5/2016,Hoppingo,Consumer Internet,New Delhi,vCommission,Seed Funding,89000.0,1
Industry,24/5/2016,Eatonomist,Consumer Internet,Gurgaon,MCube Capital Advisors Pvt Ltd,Seed Funding,0.0,1
Industry,24/5/2016,Goalwise,Consumer Internet,Bangalore,Undisclosed HNIs,Seed Funding,1000000.0,1
Industry,25/5/2016,Roast,Consumer Internet,New Delhi,Indian Angel Network,Seed Funding,0.0,1
Industry,25/5/2016,Address Health,Healthcare,Bangalore,Gray Matters Capital,Private Equity,1500000.0,1
Industry,25/5/2016,SheThePeople,Consumer Internet,New Delhi,Anand Mahindra,Seed Funding,0.0,1
Industry,26/5/2016,Consure Medical,Healthcare,New Delhi,"Accel Partners, Indian Angel Network, India Innovation Fund India Venture Partners",Private Equity,0.0,1
Industry,26/5/2016,mChamp,Consumer Internet,New Delhi,MoMagic Technologies,Seed Funding,475000.0,1
Industry,27/5/2016,Pianta,Consumer Internet,Bangalore,"Kunal Shah, Sandeep Tandon",Seed Funding,0.0,1
Industry,31/5/2016,Play Your Sport,Consumer Internet,New Delhi,Ashish Gupta and other undisclosed investors,Seed Funding,0.0,1
Industry,31/5/2016,CCavenue,Consumer Internet,Mumbai,NSI Infinium Global Pvt. Ltd,Private Equity,8900000.0,1
Industry,31/5/2016,MachaDalo,Consumer Internet,Mumbai,Undisclosed Investors,Seed Funding,175000.0,1
Industry,1/4/2016,Dil Mil,Consumer Internet,SFO / Bangalore,"Nelstone Ventures, Transmedia Capital, Maiden Lane Ventures, CSC Upshot & Angel investors",Private Equity,2700000.0,1
Industry,1/4/2016,PicsDream,Consumer Internet,Delhi,Raman Roy,Seed Funding,0.0,1
Industry,1/4/2016,Process 9,Consumer Internet,Gurgaon,"Indian Angel Network, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, and Ajai Chowdhry",Seed Funding,0.0,1
Industry,4/4/2016,Housing,Consumer Internet,Mumbai,Vineet Singh,Private Equity,0.0,1
Industry,4/4/2016,Hungama,Consumer Internet,Mumbai,Xiaomi Inc,Private Equity,25000000.0,1
Industry,4/4/2016,Highway Delite,Consumer Internet,Bangalore,N.S. Raghavan Centre for Entrepreneurial Learning,Seed Funding,0.0,1
Industry,5/4/2016,Cult Fitness,Healthcare,Bangalore,Mukesh Bansal,Seed Funding,0.0,1
Industry,6/4/2016,gear6,Consumer Internet,Bangalore,Ninestarter,Seed Funding,500000.0,1
Industry,7/4/2016,Truly Social,Consumer Internet,London,Nazara Technologies Pvt Ltd,Private Equity,0.0,1
Industry,8/4/2016,Little Black Book,Consumer Internet,New Delhi,"IDG, Indian Angel Network",Seed Funding,0.0,1
Industry,8/4/2016,Vahan,Education,Chennai,Villgro,Seed Funding,0.0,1
Industry,8/4/2016,imedilane,Consumer Internet,New Delhi,"Mahendra Patel, Nilender Chauhan",Seed Funding,40000.0,1
Industry,11/4/2016,Living Local,Consumer Internet,Mumbai,Rattan Chadha,Seed Funding,200000.0,1
Industry,11/4/2016,Vegfru,eCommerce,New Delhi,Wingify,Seed Funding,0.0,1
Industry,11/4/2016,Oyo,Consumer Internet,New Delhi,"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, DSG Consumer Partners and Venture Nursery",Private Equity,100000000.0,1
Industry,11/4/2016,PriceRaja,Consumer Internet,Gurgaon,Prashant Puri,Seed Funding,300000.0,1
Industry,12/4/2016,MagicX,Consumer Internet,Bangalore,"Kris Gopalakrishnan, Dr. Ranjan Pai",Seed Funding,1000000.0,1
Industry,12/4/2016,Happydemic,Consumer Internet,Mumbai,Shaan,Seed Funding,0.0,1
Industry,12/4/2016,LenDenClub,Finance,Mumbai,"Anirudh Damani, Daud Ali, Narendra Karnavat, Vikas Kapoor, Vikram Lakhotia, Krishna Jhunjhunwaala, Jayesh Shah",Seed Funding,0.0,1
Industry,12/4/2016,Indi.com,Consumer Internet,,Anil Kapoor,Seed Funding,0.0,1
Industry,13/04/2016,Legalraasta,Consumer Internet,New Delhi,"Pravin Khandelwal, Yatin Kumar Jain",Seed Funding,1000000.0,1
Industry,13/04/2016,RainCan,Consumer Internet,Pune,Dr. Aniruddha Malpani,Seed Funding,150000.0,1
Industry,13/04/2016,Hippily,eCommerce,Mumbai,"Dr. Sridhar Ramaswamy, Rakesh Mathur",Seed Funding,250000.0,1
Industry,13/04/2016,kredX,eCommerce,Bangalore,"Prime Venture Partners,",Seed Funding,750000.0,1
Industry,14/04/2016,Wedwise,Consumer Internet,New Delhi,StartUp Equity Partners,Seed Funding,0.0,1
Industry,15/04/2016,Deal 4Loans,Consumer Internet,Noida,"Ram Shriram, Neeraj Arora, Puru Vashishtha",Seed Funding,0.0,1
Industry,15/04/2016,RenewBuy,Consumer Internet,New Delhi,Mount Nathan Advisors,Seed Funding,1000000.0,1
Industry,15/04/2016,Blue Box Media,Consumer Internet,Jaipur,"Mahavir Pratap Sharma, Ajay Data, Yogesh Chaudhary, Sanjay Phophaliya, Siddharth Agarwal, Kamal Kothari",Seed Funding,0.0,1
Industry,15/04/2016,Vyomo,Consumer Internet,New Delhi,Naturals Salon Chain,Private Equity,15000000.0,1
Industry,15/04/2016,Organicshop,eCommerce,Jaipur,"Vivek Nathani, Yogesh Chaudhary, Mahavir Pratap Sharma, Kamal Kothari, H C Jain",Seed Funding,0.0,1
Industry,15/04/2016,MInd Your Fleet,Consumer Internet,Noida,Undisclosed Investors,Seed Funding,0.0,1
Industry,15/04/2016,NestAway,Consumer Internet,Bangalore,Tiger Global,Private Equity,30000000.0,1
Industry,15/04/2016,Tapchief,Consumer Internet,Bangalore,Vijay Shekhar Sharma,Seed Funding,150000.0,1
Industry,18/04/2016,Rapido,Consumer Internet,Bangalore,"Pawan Munjal, AdvantEdge Partners, Astarc Ventures",Private Equity,0.0,1
Industry,18/04/2016,Yufta,eCommerce,Bangalore,Ajay Data & other HNIs,Seed Funding,0.0,1
Industry,18/04/2016,Smytten,eCommerce,Gurgaon,Rajan Anandan,Seed Funding,0.0,1
Industry,18/04/2016,Houssup,Consumer Internet,Jaipur,"Mitin Patel, Gaurav Agarwal",Seed Funding,0.0,1
Industry,18/04/2016,Jugnoo,Consumer Internet,Chandigarh,Paytm & existing investors,Private Equity,10000000.0,1
Industry,19/04/2016,Betaout,eCommerce,Noida,"Stanford Angels, LetsVenture, Chennai Angels, Hyderabad Angels, Mumbai Angels",Private Equity,1500000.0,1
Industry,19/04/2016,DriversCart,Consumer Internet,Chennai,ah! Ventures,Seed Funding,450000.0,1
Industry,19/04/2016,CollegeDekho,Consumer Internet,New Delhi,Man Capital,Private Equity,2000000.0,1
Industry,19/04/2016,OYOfit,Consumer Internet,Bangalore,RN Agarwal,Seed Funding,0.0,1
Industry,19/04/2016,Oliveboard,Consumer Internet,Bangalore,India Educational Investment Fund,Private Equity,0.0,1
Industry,20/04/2016,Fashalot,Consumer Internet,New Delhi,"YourNest Angel Fund, Rajul Garg",Seed Funding,0.0,1
Industry,20/04/2016,Broomberg,Consumer Internet,New Delhi,Undisclosed Angel investors & HNIs,Seed Funding,0.0,1
Industry,21/04/2016,m.paani,Consumer Internet,Mumbai,"Blume Ventures, Adil Allana, Aprameya Radhakrishna, Gautam Ivatury, Signal Point Partners",Seed Funding,0.0,1
Industry,21/04/2016,mishTag,Consumer Internet,New Delhi,"M&Y Partners, SVG Media, Anthil Ventures & others",Seed Funding,0.0,1
Industry,22/04/2016,Knolskae,Consumer Internet,Bangalore,"Inventus Capital Partners, HR Fund",Private Equity,0.0,1
Industry,22/04/2016,TOKO Innovation Studios,Consumer Internet,New Delhi,Indian Angel network,Seed Funding,450000.0,1
Industry,25/04/2016,Commut,Consumer Internet,Hyderabad,50K Ventures,Seed Funding,200000.0,1
Industry,25/04/2016,intouchapp,Consumer Internet,Pune,Blume Ventures,Seed Funding,0.0,1
Industry,26/04/2016,Transerv,Consumer Internet,Mumbai,"IDFC SPICE Fund, Micromax Informatics",Private Equity,15000000.0,1
Industry,26/04/2016,ClearTax,Consumer Internet,Bangalore,"Max Levchin, Scott Banister",Private Equity,1300000.0,1
Industry,26/04/2016,Roposo,eCommerce,Gurgaon,Bertelsmann India Investments,Private Equity,15000000.0,1
Industry,27/04/2016,MilkBasket,Consumer Internet,Gurgaon,EVC Ventures,Seed Funding,500000.0,1
Industry,27/04/2016,CareonGO,Consumer Internet,,"Farooq Oomerbhoy, Anupam Mittal, Anand Mittal, Ravi Garikipati, Vibhu Garg, Singapore Angel Network, Konglo Ventures",Seed Funding,0.0,1
Industry,27/04/2016,ICHR,Consumer Internet,New Delhi,Undisclosed,Seed Funding,450000.0,1
Industry,28/04/2016,The Wedding Brigade,Consumer Internet,Mumbai,Blume Ventures & Other unnamed Investors,Seed Funding,600000.0,1
Industry,28/04/2016,DocsApp,Consumer Internet,Bangalore,"Rebright Partners, Anand Rajaraman, Venky Harinarayan",Private Equity,1200000.0,1
Industry,29/04/2016,Impact Guru,Consumer Internet,Mumbai,"RB Investments, Fundnel",Seed Funding,500000.0,1
Industry,1/3/2016,DriveU,Consumer Internet,Bangalore,Unitus Seed Fund,Seed Funding,0.0,1
Industry,1/3/2016,Gympik,Consumer Internet,Bangalore,RoundGlass Partners,Private Equity,0.0,1
Industry,1/3/2016,Testbook,Consumer Internet,Mumbai,S Chand & Co,Private Equity,0.0,1
Industry,2/3/2016,MoMark,Consumer Internet,Noida,YourNest Angel Fund,Private Equity,600000.0,1
Industry,2/3/2016,Skedool,Consumer Internet,Seattle / Bangalore,"Kludein LLCPhanindra Sama, Narayan Ramachandran, Pranav Pai",Seed Funding,0.0,1
Industry,3/3/2016,Imarticus Learning,Education,Mumbai,"Blinc Advisors, Amit Nanavati, Tashwinder Singh, Taranjit Jaswal, Amit Khanna",Private Equity,1000000.0,1
Industry,3/3/2016,Shouut,Consumer Internet,New Delhi,Undisclosed investor,Seed Funding,500000.0,1
Industry,4/3/2016,Aahaa,eCommerce,Chennai,"YourNest Angel Fund,",Private Equity,1000000.0,1
Industry,4/3/2016,FTCash,Consumer Internet,Kolkata,IvyCap Ventures,Seed Funding,150000.0,1
Industry,4/3/2016,Civilsdaily,Consumer Internet,New Delhi,Manoj Kumar & Other undisclosed investors,Seed Funding,0.0,1
Industry,4/3/2016,Zappka,Consumer Internet,Gurgaon,"Daman Soni, Rajat Gupta & Others",Seed Funding,100000.0,1
Industry,4/3/2016,Tarusa World,eCommerce,Mumbai,Mohit Gulati,Seed Funding,0.0,1
Industry,4/3/2016,medECUBE,Healthcare,Gurgaon,Artiman Ventures,Private Equity,4000000.0,1
Industry,7/3/2016,N.O.W,Consumer Internet,Noida,"Ruchirans Jaipuria, Anuj Sanghi",Seed Funding,500000.0,1
Industry,7/3/2016,Reach,Consumer Internet,Bangalore,"Rebright Partners, Sol Primero, Sudhir Anandarao, Ankur Warikoo, Ankur Singla",Seed Funding,500000.0,1
Industry,7/3/2016,Vanity Cube,Consumer Internet,New Delhi,Unicorn Ventures,Seed Funding,250000.0,1
Industry,7/3/2016,Medidaili,Consumer Internet,Bangalore,Undisclosed private investors,Seed Funding,100000.0,1
Industry,8/3/2016,Cookaroo,Consumer Internet,Bangalore,Vijay Krishna Yadav,Seed Funding,0.0,1
Industry,8/3/2016,LoveCycles,Consumer Internet,Bangalore,Prime Venture Partners,Seed Funding,750000.0,1
Industry,8/3/2016,Kartrocket,eCommerce,New Delhi,"Undisclosed Japanese investor, Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding Co Ltd, 500 Start-Ups",Private Equity,8000000.0,1
Industry,8/3/2016,dunzo,Consumer Internet,Bangalore,"Aspada Investment Advisors, Blume Ventures.",Seed Funding,650000.0,1
Industry,9/3/2016,Indiamart,eCommerce,Noida,Amadeus Capital,Private Equity,0.0,1
Industry,9/3/2016,Nukkad Shops,Consumer Internet,Hyderabad,PurpleTalk Inc,Seed Funding,1000000.0,1
Industry,9/3/2016,Cloudacar,Consumer Internet,Pune,"Amit Choudhary, Anuj Puri",Seed Funding,0.0,1
Industry,9/3/2016,Justride,Consumer Internet,Mumbai,Dheeraj Jain & Other angel investors,Seed Funding,400000.0,1
Industry,9/3/2016,Yana,Consumer Internet,Gurgaon,"Puneet Gupta,",Seed Funding,0.0,1
Industry,10/3/2016,Stylflip,eCommerce,Mumbai,"Raj Gala Shah, Zaheer Memon",Seed Funding,0.0,1
Industry,10/3/2016,Supplified,eCommerce,New Delhi,Mohit Goel,Seed Funding,1000000.0,1
Industry,14/3/2016,PinkBlue,eCommerce,Bangalore,"Hari Krishna, Ajay Modani, Dr V Ravinder, Anirudh Rastogi, Abhishek Jain, Rakesh Gakhar, Rajeev Mudumba, Nagendra Prasad Bhanuprakash",Seed Funding,223608.0,1
Industry,14/3/2016,eSwasthya,Consumer Internet,Ahmedabad,Hemang Sahani,Seed Funding,0.0,1
Industry,15/3/2016,FlipClass,Consumer Internet,Bangalore,"S Chand and Co Pvt Ltd, Blume Ventures",Private Equity,1000000.0,1
Industry,15/3/2016,WithMe,Consumer Internet,Gurgaon,"Alex Kuruvilla, Pradeep Guha, Saket Dhankar, Rajan Pandhare",Seed Funding,250000.0,1
Industry,16/3/2016,Gapoon,Consumer Internet,Bangalore,"Chandrashekar Tallapragada, Pankaj Kapoor",Seed Funding,180000.0,1
Industry,16/3/2016,Avagmah,Consumer Internet,Bangalore,"Kris Gopalakrishnan, Atul Nishar",Seed Funding,0.0,1
Industry,16/3/2016,Wealthy,Consumer Internet,Bangalore,"Zishaan Hayath, Abhishek Goyal, Arjun and Rohan Malhotra, Harpreet Singh Grover, Gagan Dugal",Seed Funding,250000.0,1
Industry,17/3/2016,Pramati,Healthcare,Noida,Undisclosed investors,Seed Funding,200000.0,1
Industry,17/3/2016,Qlivery,Consumer Internet,Gurgaon,Swastika Company Ltd,Seed Funding,230000.0,1
Industry,17/3/2016,HealthEnablr,Consumer Internet,Mumbai,Undisclosed investors,Seed Funding,800000.0,1
Industry,17/3/2016,Liftiee,Consumer Internet,Mumbai,"Rannvijay Singh, Anita Hassanandani",Seed Funding,108000.0,1
Industry,19/3/2016,goSporto,Consumer Internet,New Delhi,Naveen Gupta,Seed Funding,30000.0,1
Industry,21/3/2016,OneClickWash,Consumer Internet,Gurgaon,Unitus Seed Fund,Seed Funding,0.0,1
Industry,21/3/2016,Girnar Software,Consumer Internet,Jaipur,Google Capital,Private Equity,0.0,1
Industry,21/3/2016,Room On Call,Consumer Internet,Gurgaon,CASHurDRIVE Marketing Pvt Ltd,Private Equity,2000000.0,1
Industry,22/3/2016,DrivoJoy,Consumer Internet,Bangalore,"Indian Angel Network, Tracxn Labs & Others",Seed Funding,600000.0,1
Industry,22/3/2016,LifCare,Consumer Internet,Jaipur,"Rajul Garg, Alok Mittal, Kunal Shah, Rishi Mandawat, Dheeraj Jain, Sandeep Tandon, Dexter Angel Circle",Seed Funding,0.0,1
Industry,22/3/2016,CreditSeva,Consumer Internet,Hyderabad,"Pix Vine Capital, Infocomm Development Authority of Singapore",Seed Funding,360000.0,1
Industry,22/3/2016,CityShor,Consumer Internet,Ahmedabad,GAIN,Seed Funding,0.0,1
Industry,23/3/2016,eKincare,Consumer Internet,Hyderabad,"BitChemy Ventures, Maheshwari Investments Pvt Ltd, Anshoo Gaur, Rama Krishna Reddy, Sandeep Seerapu",Private Equity,330000.0,1
Industry,23/3/2016,HashLearn,Consumer Internet,,"Bhavish Aggarwal, Binny Bansal,  Rajan Anandan, Mekin Maheshwar, Sunil Kalra, Anupam Mittal, Krishna Mehra, Singapore Angel Network",Seed Funding,0.0,1
Industry,23/3/2016,Wheelstreet,Consumer Internet,Bangalore,Broadbean Capital services,Private Equity,500000.0,1
Industry,24/3/2016,Horntell,Consumer Internet,Gurgaon,"Bharanidharan Viswanathan, Sanjiv Mittal, Shobhit Shukla, Rahul Agarwal",Seed Funding,150000.0,1
Industry,28/3/2016,Schoolkart,eCommerce,Noida,Undisclosed investors,Seed Funding,300000.0,1
Industry,29/3/2016,HealthEminds,Consumer Internet,Bangalore,Robin Utthappa,Seed Funding,0.0,1
Industry,29/3/2016,Babygogo,Consumer Internet,New Delhi,"Rajul Garg, Daljit Singh, Aditya Vij, Kishore Kumar, Shuchin Bajaj",Seed Funding,300000.0,1
Industry,29/3/2016,Veritas Finance,Finance,Chennai,Sarva Capital,Private Equity,4700000.0,1
Industry,29/3/2016,QikShip,Consumer Internet,New Delhi,undisclosed investors,Seed Funding,200000.0,1
Industry,29/3/2016,FixNix,Consumer Internet,Chennai,Jay Vijayan,Seed Funding,500000.0,1
Industry,30/3/2016,Touchkin,Healthcare,Bangalore,"Alok Mittal, Amit Gupta, Anuj Srivastava, Himanshu Aggarwal, Raghunandan G, Puneet Agarwal",Seed Funding,400000.0,1
Industry,31/3/2016,SwitchMe,Consumer Internet,Mumbai,"Mohandas Pai, Hiro Mashita, Singapore Angel Network, 500 Startups, Rajan Anandan, Ajay Sarupria",Seed Funding,0.0,1
Industry,31/3/2016,Transcell,Healthcare,Hyderabad,Indian Angel Network,Seed Funding,0.0,1
Industry,1/2/2016,Blue Tokai Coffee,eCommerce,New Delhi,Snow Leopard Technology Ventures,Seed Funding,0.0,1
Industry,2/2/2016,Oust App,Consumer Internet,Bangalore,"T V Mohandas Pai,  Aarin Capital",Seed Funding,0.0,1
Industry,2/2/2016,Strike,Consumer Internet,Bangalore,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0,1
Industry,2/2/2016,MaaxMarket,Consumer Internet,,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0,1
Industry,3/2/2016,Mazkara,Consumer Internet,Pune / Dubai,Dunamis Ventures Pte Ltd.,Seed Funding,1000000.0,1
Industry,3/2/2016,RoadGods,eCommerce,New Delhi,Green House Ventures (GHV),Seed Funding,100000.0,1
Industry,3/2/2016,Pindropmusic,Consumer Internet,Noida,Green House Ventures (GHV),Seed Funding,100000.0,1
Industry,3/2/2016,Woodpie,Consumer Internet,Bangalore,Ingram Content Group,Seed Funding,30000.0,1
Industry,4/2/2016,Perfumery,eCommerce,New Delhi,Oranda Global & Others,Seed Funding,30000.0,1
Industry,5/2/2016,Magic Crate,Education,Bangalore,"TV Mohandas Pai, Aarin Capital",Seed Funding,0.0,1
Industry,5/2/2016,Smartcooky,eCommerce,New Delhi,"Vandana Luthra,",Private Equity,0.0,1
Industry,5/2/2016,Turtlemint,Consumer Internet,Mumbai,Nexus Venture Partners,Private Equity,0.0,1
Industry,5/2/2016,Gingercrush,eCommerce,Vadodara,"Saha Fund, TV Mohandas Pai, Zia Mody, Mumbai Angels, Ananda Kallugadde, Rakesh Desai, Rakesh Malhotra",Private Equity,1000000.0,1
Industry,5/2/2016,American Vision,Consumer Internet,Pune,Undisclosed investors,Seed Funding,81000.0,1
Industry,5/2/2016,DawaiLelo,Consumer Internet,Varanasi,Undisclosed investors,Seed Funding,52000.0,1
Industry,6/2/2016,LiveNutriFit,Healthcare,New Delhi,"Mohit Goel, Vinod Jain & Others",Seed Funding,0.0,1
Industry,8/2/2016,iStyleYou,Consumer Internet,Gurgaon,Green House Ventures (GHV),Seed Funding,100000.0,1
Industry,8/2/2016,AdUrCup,Consumer Internet,New Delhi,Green House Ventures (GHV),Seed Funding,100000.0,1
Industry,8/2/2016,Weddingz,Consumer Internet,Mumbai,Sixth Sense Ventures,Private Equity,0.0,1
Industry,8/2/2016,Urban Dhobi,Consumer Internet,Jaipur,"Vinod Bansal, Sanjeev Singhal",Seed Funding,0.0,1
Industry,8/2/2016,Gray Routes,Consumer Internet,Mumbai,"Mahesh Parasuraman, Rahul Gautam & Others",Seed Funding,0.0,1
Industry,8/2/2016,Xpressbees,eCommerce,Pune,"SAIF Partners, IDG Ventures India, Vertex Ventures, Valiant Capital",Private Equity,12500000.0,1
Industry,8/2/2016,Invictus Oncology,Healthcare,New Delhi,Ratan Tata,Private Equity,0.0,1
Industry,9/2/2016,Inc42,Consumer Internet,New Delhi,"India Ventures, Aarin Capital & Others",Seed Funding,0.0,1
Industry,10/2/2016,Capzest,Consumer Internet,Mumbai,Lion Ventures,Seed Funding,200000.0,1
Industry,10/2/2016,GlamStudios,Consumer Internet,Noida,Aqeel Ahmed,Seed Funding,0.0,1
Industry,10/2/2016,Affimity,Consumer Internet,Bangalore,undisclosed investors,Seed Funding,1200000.0,1
Industry,10/2/2016,Shopkirana,Consumer Internet,Indore,"Atul Jain, Anil Gelra, Jaikumar Nair",Seed Funding,0.0,1
Industry,10/2/2016,Stylofie,Consumer Internet,Gurgaon,Jaideep Mehta,Seed Funding,0.0,1
Industry,10/2/2016,OyBob,eCommerce,Gurgaon,Sachin Dalal,Seed Funding,0.0,1
Industry,12/2/2016,RKSV,Consumer Internet,Mumbai,Kalaari Capital,Private Equity,4000000.0,1
Industry,15/02/2016,Aasaanjobs,Consumer Internet,Mumbai,"Aspada Advisors, IDG Ventures,  Inventus Capital",Private Equity,5000000.0,1
Industry,15/02/2016,Snapdeal,eCommerce,New Delhi,Ontario Teachers’ Pension Plan & Others,Private Equity,200000000.0,1
Industry,15/02/2016,GoYaNo,Consumer Internet,Gurgaon,Mukesh Kumar Gupta,Seed Funding,50000.0,1
Industry,15/02/2016,RentSher,Consumer Internet,Bangalore,"Vaibhav Doshi, Abhay Singhal, Vibhu Garg, Joby Babu, Abhishek Acharya, Manish Shah",Seed Funding,300000.0,1
Industry,15/02/2016,Buddy,Finance,Bangalore,"Blume Ventures,  Tracxn Labs",Seed Funding,500000.0,1
Industry,15/02/2016,Legistify,Consumer Internet,New Delhi,Ranjit Singh,Seed Funding,0.0,1
Industry,16/02/2016,TableHero,Consumer Internet,Bangalore,"GrowX Ventures, Kunal Shah, Sandeep Tandon, Haresh Chawla, Powai Lake Ventures, Globevestor",Seed Funding,1000000.0,1
Industry,16/02/2016,Salebhai,eCommerce,Ahmedabad,"Virendra Shekhawat, Deepak Chokhani, Yogesh Patel & Others",Seed Funding,0.0,1
Industry,16/02/2016,icustommadeit,eCommerce,Pune,"Brand Capital, Siddhivinayak Skyscrapers, Dinesh R. Challa",Private Equity,4000000.0,1
Industry,16/02/2016,Tring,Consumer Internet,Pune,Vishwadeep Bajaj & Others,Seed Funding,0.0,1
Industry,17/02/2016,Timemytask,Consumer Internet,Mumbai,Lead Angels,Seed Funding,0.0,1
Industry,17/02/2016,Notary Mama,Consumer Internet,Bangalore,"Dr Nandish Domlur, Amit Sandill",Seed Funding,0.0,1
Industry,17/02/2016,The Viral Fever,Consumer Internet,Mumbai,Tiger Global,Private Equity,10000000.0,1
Industry,17/02/2016,Avanti Learning,Education,New Delhi,Michael & Susan Dell Foundation,Private Equity,5000000.0,1
Industry,18/02/2016,GetVee,Consumer Internet,New Delhi,"Lightspeed Venture Partners, K Ganesh",Private Equity,0.0,1
Industry,18/02/2016,HealthKumbh,Consumer Internet,Ahmedabad,Undisclosed investor,Seed Funding,73000.0,1
Industry,18/02/2016,Unlaze,Consumer Internet,Gurgaon,"Sujal Shah, Dino Morea",Seed Funding,0.0,1
Industry,18/02/2016,Careongo,eCommerce,New Delhi,Farooq Oomerbhoy & Other angel investors,Seed Funding,300000.0,1
Industry,19/02/2016,Jaypore,eCommerce,New Delhi,Aavishkaar,Private Equity,5000000.0,1
Industry,19/02/2016,Finance Buddha,Consumer Internet,Bangalore,Chennai Angels,Seed Funding,0.0,1
Industry,19/02/2016,AlmaConnect,Consumer Internet,New Delhi,"Mohandas Pai, Varun Aggarwal",Seed Funding,0.0,1
Industry,19/02/2016,Advantage Club,Consumer Internet,Gurgaon,Purvi Ventures & Others,Seed Funding,400000.0,1
Industry,19/02/2016,LocalRamu,Consumer Internet,Bangalore,3 undisclosed investors,Seed Funding,0.0,1
Industry,22/02/2016,Baby Berry,Consumer Internet,Bangalore,Nitin Bagmane & Other undisclosed investors,Seed Funding,1000000.0,1
Industry,22/02/2016,First Eat,Consumer Internet,New Delhi,Undisclosed investor,Seed Funding,100000.0,1
Industry,22/02/2016,Taskbob,Consumer Internet,Mumbai,"IvyCap Ventures, Orios Venture Partners, Mayfield India",Private Equity,4500000.0,1
Industry,22/02/2016,Styledotme,Consumer Internet,New Delhi,Indian Angel Network,Seed Funding,37000.0,1
Industry,22/02/2016,NewsLaundry,Consumer Internet,New Delhi,"Omidyar Network,  Vikram Lal, Abhijit Bhandari, Mahesh Murthy, Shashank Bhagat",Private Equity,0.0,1
Industry,23/02/2016,CupoNation,Consumer Internet,Gurgaon,"Rocket Internet AG, Holtzbrink Ventures, New Enterprise Associates (NEA), e.ventures, ru-Net, Deutsche Telekom Strategic Investments (DTSI), Silicon Valley Bank",Private Equity,11000000.0,1
Industry,24/02/2016,Sayfix,Consumer Internet,Bangalore,Yajnanarayana Kammaje,Seed Funding,160000.0,1
Industry,24/02/2016,LoanZen,Consumer Internet,Bangalore,Tracxn Syndicate,Seed Funding,0.0,1
